http://dbpedia.org/resource/Ukraine,Ukraine,أوكرانيا
http://dbpedia.org/resource/Ukraine,Ukraine,Ukraine
http://dbpedia.org/resource/Ukraine,Ukraine,Ucrania
http://dbpedia.org/resource/Ukraine,Ukraine,Ukraine
http://dbpedia.org/resource/Ukraine,Ukraine,Ucraina
http://dbpedia.org/resource/Ukraine,Ukraine,ウクライナ
http://dbpedia.org/resource/Ukraine,Ukraine,Oekraïne
http://dbpedia.org/resource/Ukraine,Ukraine,Ukraina
http://dbpedia.org/resource/Ukraine,Ukraine,Ucrânia
http://dbpedia.org/resource/Ukraine,Ukraine,Украина
http://dbpedia.org/resource/Ukraine,Ukraine,乌克兰
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,United Kingdom
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,المملكة المتحدة
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Vereinigtes Königreich
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Reino Unido
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Royaume-Uni
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Regno Unito
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Verenigd Koninkrijk
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,イギリス
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Wielka Brytania
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Reino Unido
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,Великобритания
http://dbpedia.org/resource/United_Kingdom,the United Kingdom,英国
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,United Nations Interim Administration Mission in Kosovo
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,United Nations Interim Administration Mission in Kosovo
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,Misión de Administración Provisional de las Naciones Unidas en Kosovo
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,United Nations Interim Administration Mission in Kosovo
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,Mission d'administration intérimaire des Nations unies au Kosovo
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,UNMIK
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,国際連合コソボ暫定行政ミッション
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,UNMIK
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,Missão de Administração Interina das Nações Unidas no Kosovo
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,Миссия ООН в Косове
http://dbpedia.org/resource/United_Nations_Interim_Administration_Mission_in_Kosovo,Kosovo,聯合國科索沃臨時行政當局特派團
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,United States Minor Outlying Islands
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,جزر الولايات المتحدة الصغيرة النائية
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,United States Minor Outlying Islands
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,Islas Ultramarinas Menores de Estados Unidos
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,Îles mineures éloignées des États-Unis
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,Isole minori esterne degli Stati Uniti d'America
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,合衆国領有小離島
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,Kleine afgelegen eilanden van de Verenigde Staten
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,Dalekie Wyspy Mniejsze Stanów Zjednoczonych
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,Ilhas Menores Distantes dos Estados Unidos
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,Внешние малые острова США
http://dbpedia.org/resource/United_States_Minor_Outlying_Islands,United States Minor Outlying Islands,美国本土外小岛屿
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,United States Virgin Islands
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,جزر العذراء الأمريكية
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Amerikanische Jungferninseln
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Islas Vírgenes de los Estados Unidos
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Îles Vierges des États-Unis
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Isole Vergini americane
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,アメリカ領ヴァージン諸島
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Amerikaanse Maagdeneilanden
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Wyspy Dziewicze Stanów Zjednoczonych
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Ilhas Virgens Americanas
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,Виргинские Острова (США)
http://dbpedia.org/resource/United_States_Virgin_Islands,United States Virgin Islands,美屬維爾京群島
http://dbpedia.org/resource/Uruguay,Uruguay,Uruguay
http://dbpedia.org/resource/Uruguay,Uruguay,أوروغواي
http://dbpedia.org/resource/Uruguay,Uruguay,Uruguay
http://dbpedia.org/resource/Uruguay,Uruguay,Uruguay
http://dbpedia.org/resource/Uruguay,Uruguay,Uruguay
http://dbpedia.org/resource/Uruguay,Uruguay,Uruguay
http://dbpedia.org/resource/Uruguay,Uruguay,ウルグアイ
http://dbpedia.org/resource/Uruguay,Uruguay,Uruguay
http://dbpedia.org/resource/Uruguay,Uruguay,Urugwaj
http://dbpedia.org/resource/Uruguay,Uruguay,Uruguai
http://dbpedia.org/resource/Uruguay,Uruguay,Уругвай
http://dbpedia.org/resource/Uruguay,Uruguay,乌拉圭
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Uzbekistan
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,أوزبكستان
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Usbekistan
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Uzbekistán
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Ouzbékistan
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Uzbekistan
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,ウズベキスタン
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Oezbekistan
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Uzbekistan
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Uzbequistão
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,Узбекистан
http://dbpedia.org/resource/Uzbekistan,Uzbekistan,乌兹别克斯坦
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,فانواتو
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,バヌアツ
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,Vanuatu
http://dbpedia.org/resource/Vanuatu,Vanuatu,Вануату
http://dbpedia.org/resource/Vanuatu,Vanuatu,瓦努阿图
http://dbpedia.org/resource/Vatican_City,Vatican City,Vatican City
http://dbpedia.org/resource/Vatican_City,Vatican City,الفاتيكان
http://dbpedia.org/resource/Vatican_City,Vatican City,Vatikanstadt
http://dbpedia.org/resource/Vatican_City,Vatican City,Ciudad del Vaticano
http://dbpedia.org/resource/Vatican_City,Vatican City,Vatican
http://dbpedia.org/resource/Vatican_City,Vatican City,Città del Vaticano
http://dbpedia.org/resource/Vatican_City,Vatican City,バチカン
http://dbpedia.org/resource/Vatican_City,Vatican City,Vaticaanstad
http://dbpedia.org/resource/Vatican_City,Vatican City,Watykan
http://dbpedia.org/resource/Vatican_City,Vatican City,Vaticano
http://dbpedia.org/resource/Vatican_City,Vatican City,Ватикан
http://dbpedia.org/resource/Vatican_City,Vatican City,梵蒂冈
http://dbpedia.org/resource/Venezuela,Venezuela,Venezuela
http://dbpedia.org/resource/Venezuela,Venezuela,فنزويلا
http://dbpedia.org/resource/Venezuela,Venezuela,Venezuela
http://dbpedia.org/resource/Venezuela,Venezuela,Venezuela
http://dbpedia.org/resource/Venezuela,Venezuela,Venezuela
http://dbpedia.org/resource/Venezuela,Venezuela,Venezuela
http://dbpedia.org/resource/Venezuela,Venezuela,ベネズエラ
http://dbpedia.org/resource/Venezuela,Venezuela,Venezuela
http://dbpedia.org/resource/Venezuela,Venezuela,Wenezuela
http://dbpedia.org/resource/Venezuela,Venezuela,Venezuela
http://dbpedia.org/resource/Venezuela,Venezuela,Венесуэла
http://dbpedia.org/resource/Venezuela,Venezuela,委內瑞拉
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis and Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,والس وفوتونا
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis und Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis y Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis e Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis-et-Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,ウォリス・フツナ
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis en Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis i Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Wallis e Futuna
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,Уоллис и Футуна
http://dbpedia.org/resource/Wallis_and_Futuna,Wallis and Futuna,瓦利斯和富圖納群島
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Western Sahara
http://dbpedia.org/resource/Western_Sahara,Western Sahara,الصحراء الغربية
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Westsahara
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Sahara Occidental
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Sahara Occidentale
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Sahara occidental
http://dbpedia.org/resource/Western_Sahara,Western Sahara,西サハラ
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Westelijke Sahara
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Sahara Zachodnia
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Saara Ocidental
http://dbpedia.org/resource/Western_Sahara,Western Sahara,Западная Сахара
http://dbpedia.org/resource/Western_Sahara,Western Sahara,西撒哈拉
http://dbpedia.org/resource/Zambia,Zambia,Zambia
http://dbpedia.org/resource/Zambia,Zambia,زامبيا
http://dbpedia.org/resource/Zambia,Zambia,Sambia
http://dbpedia.org/resource/Zambia,Zambia,Zambia
http://dbpedia.org/resource/Zambia,Zambia,Zambie
http://dbpedia.org/resource/Zambia,Zambia,Zambia
http://dbpedia.org/resource/Zambia,Zambia,ザンビア
http://dbpedia.org/resource/Zambia,Zambia,Zambia
http://dbpedia.org/resource/Zambia,Zambia,Zambia
http://dbpedia.org/resource/Zambia,Zambia,Zâmbia
http://dbpedia.org/resource/Zambia,Zambia,Замбия
http://dbpedia.org/resource/Zambia,Zambia,赞比亚
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Zimbabwe
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,زيمبابوي
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Simbabwe
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Zimbabue
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Zimbabwe
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Zimbabwe
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,ジンバブエ
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Zimbabwe
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Zimbabwe
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Zimbabwe
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,Зимбабве
http://dbpedia.org/resource/Zimbabwe,Zimbabwe,辛巴威
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,Single Euro Payments Area
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,SEPA
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,Zona Única de Pagos en Euros
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,Single Euro Payments Area
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,Area unica dei pagamenti in euro
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,Single Euro Payments Area
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,Jednolity Obszar Płatniczy w Euro
http://dbpedia.org/resource/Single_Euro_Payments_Area,SEPA,Единая зона платежей в евро
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudug
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudug
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudug
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudugh
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudug
http://dbpedia.org/resource/Galmudug,Galmudug,ガルムドゥグ
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudug
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudug
http://dbpedia.org/resource/Galmudug,Galmudug,Galmudug
http://dbpedia.org/resource/Galmudug,Galmudug,Галмудуг
http://dbpedia.org/resource/Galmudug,Galmudug,賈穆杜格
http://dbpedia.org/resource/Talossa,Talossa,Talossa
http://dbpedia.org/resource/Talossa,Talossa,Talossa
http://dbpedia.org/resource/Talossa,Talossa,Talossa
http://dbpedia.org/resource/Talossa,Talossa,タロッサ
http://dbpedia.org/resource/Talossa,Talossa,Koninkrijk Talossa
http://dbpedia.org/resource/Talossa,Talossa,Talossa
http://dbpedia.org/resource/Talossa,Talossa,Талосса
http://dbpedia.org/resource/Talossa,Talossa,塔罗萨国
http://dbpedia.org/resource/Grand_Duchy_of_the_Lagoan_Isles,Lagoan Isles,Grand Duchy of the Lagoan Isles
http://dbpedia.org/resource/Grand_Duchy_of_the_Lagoan_Isles,Lagoan Isles,Islas Lagoan
http://dbpedia.org/resource/Grand_Duchy_of_the_Lagoan_Isles,Lagoan Isles,Îles Lagoa
http://dbpedia.org/resource/Nation.1,Nation1,Nation.1
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afghanistan
http://dbpedia.org/resource/Afghanistan,Afghanistan,أفغانستان
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afghanistan
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afganistán
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afghanistan
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afghanistan
http://dbpedia.org/resource/Afghanistan,Afghanistan,アフガニスタン
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afghanistan
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afganistan
http://dbpedia.org/resource/Afghanistan,Afghanistan,Afeganistão
http://dbpedia.org/resource/Afghanistan,Afghanistan,Афганистан
http://dbpedia.org/resource/Afghanistan,Afghanistan,阿富汗
http://dbpedia.org/resource/Albania,Albania,Albania
http://dbpedia.org/resource/Albania,Albania,ألبانيا
http://dbpedia.org/resource/Albania,Albania,Albanien
http://dbpedia.org/resource/Albania,Albania,Albania
http://dbpedia.org/resource/Albania,Albania,Albania
http://dbpedia.org/resource/Albania,Albania,Albanie
http://dbpedia.org/resource/Albania,Albania,アルバニア
http://dbpedia.org/resource/Albania,Albania,Albanië
http://dbpedia.org/resource/Albania,Albania,Albania
http://dbpedia.org/resource/Albania,Albania,Albânia
http://dbpedia.org/resource/Albania,Albania,Албания
http://dbpedia.org/resource/Albania,Albania,阿尔巴尼亚
http://dbpedia.org/resource/Algeria,Algeria,Algeria
http://dbpedia.org/resource/Algeria,Algeria,الجزائر
http://dbpedia.org/resource/Algeria,Algeria,Algerien
http://dbpedia.org/resource/Algeria,Algeria,Argelia
http://dbpedia.org/resource/Algeria,Algeria,Algeria
http://dbpedia.org/resource/Algeria,Algeria,Algérie
http://dbpedia.org/resource/Algeria,Algeria,アルジェリア
http://dbpedia.org/resource/Algeria,Algeria,Algerije
http://dbpedia.org/resource/Algeria,Algeria,Algieria
http://dbpedia.org/resource/Algeria,Algeria,Argélia
http://dbpedia.org/resource/Algeria,Algeria,Алжир
http://dbpedia.org/resource/Algeria,Algeria,阿尔及利亚
http://dbpedia.org/resource/Andorra,Andorra,Andorra
http://dbpedia.org/resource/Andorra,Andorra,أندورا
http://dbpedia.org/resource/Andorra,Andorra,Andorra
http://dbpedia.org/resource/Andorra,Andorra,Andorra
http://dbpedia.org/resource/Andorra,Andorra,Andorre
http://dbpedia.org/resource/Andorra,Andorra,Andorra
http://dbpedia.org/resource/Andorra,Andorra,アンドラ
http://dbpedia.org/resource/Andorra,Andorra,Andorra
http://dbpedia.org/resource/Andorra,Andorra,Andora
http://dbpedia.org/resource/Andorra,Andorra,Andorra
http://dbpedia.org/resource/Andorra,Andorra,Андорра
http://dbpedia.org/resource/Andorra,Andorra,安道尔
http://dbpedia.org/resource/Angola,Angola,Angola
